Timestamp,Sample,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
2527500,2022,0.036865,-0.008179,-1.004700,0.297546,0.305176,0.228882
2528750,2023,0.039856,-0.009521,-1.002869,0.083923,0.137329,-0.106812
2530000,2024,0.035034,-0.005432,-1.001038,0.251770,0.305176,0.091553
2531250,2025,0.036987,-0.004517,-1.000427,0.137329,0.343323,0.068665
2532500,2026,0.037109,-0.004272,-0.998230,-0.053406,0.000000,0.068665
2533750,2027,0.041016,-0.004517,-1.001648,0.106812,0.358582,0.068665
2535000,2028,0.035400,-0.010803,-1.002991,-0.129700,0.251770,0.061035
2536250,2029,0.034363,-0.005554,-1.003662,-0.106812,0.221252,0.221252
2537500,2030,0.036987,-0.005676,-1.005981,0.030518,0.244141,0.267029
2538750,2031,0.036804,-0.003662,-1.004517,0.083923,0.328064,0.122070
2540000,2032,0.036133,-0.005676,-1.002625,0.000000,0.267029,0.038147
2541250,2033,0.033569,-0.008423,-1.003662,0.205994,0.183105,0.328064
2542500,2034,0.034973,-0.006409,-1.002014,-0.083923,0.221252,0.083923
2543750,2035,0.036194,-0.006897,-1.003418,-0.007629,0.335693,0.183105
2545000,2036,0.039124,-0.008301,-1.008972,0.129700,0.167847,-0.114441
2546250,2037,0.036194,-0.006409,-1.005005,0.198364,0.160217,0.152588
2547500,2038,0.035583,-0.004333,-1.002625,0.022888,0.282288,0.122070
2548750,2039,0.034790,-0.009094,-1.006104,-0.030518,0.312805,0.083923
2550000,2040,0.035278,-0.006836,-1.003662,0.053406,0.251770,0.022888
2551250,2041,0.034180,-0.010864,-1.003967,0.022888,0.312805,0.152588
2552500,2042,0.038269,-0.008850,-1.003113,-0.038147,0.167847,0.137329
2553750,2043,0.036438,-0.009583,-1.004944,0.099182,0.228882,0.129700
2555000,2044,0.038208,-0.004578,-1.004944,0.053406,0.312805,0.045776
2556250,2045,0.034546,-0.007629,-1.000671,0.137329,0.137329,0.114441
2557500,2046,0.035583,-0.006287,-1.003479,0.297546,0.289917,0.144958
2558750,2047,0.034180,-0.009277,-1.001343,0.053406,0.228882,0.144958
2560000,2048,0.036682,-0.006592,-0.998291,0.030518,0.106812,0.030518
2561250,2049,0.036316,-0.009705,-1.004944,0.282288,-0.022888,0.099182
2562500,2050,0.030334,-0.003845,-1.005005,0.000000,0.114441,-0.221252
2563750,2051,0.036865,-0.005432,-1.005981,0.144958,0.358582,0.152588
2565000,2052,0.035583,-0.007080,-1.000610,0.022888,0.282288,-0.129700
2566250,2053,0.035950,-0.008362,-1.001831,0.038147,0.305176,0.251770
2567500,2054,0.037170,-0.012085,-1.007996,-0.068665,0.236511,0.099182
2568750,2055,0.035156,-0.007019,-1.000854,0.091553,0.083923,0.114441
2570000,2056,0.033813,-0.007690,-1.000916,0.068665,0.305176,0.328064
2571250,2057,0.034729,-0.009277,-1.000854,0.000000,0.198364,0.251770
2572500,2058,0.035706,-0.010803,-1.001099,0.045776,0.106812,0.091553
2573750,2059,0.033081,-0.008728,-1.003235,0.083923,0.205994,-0.091553
2575000,2060,0.034973,-0.006958,-1.002258,-0.022888,0.297546,-0.061035
2576250,2061,0.035950,-0.010498,-1.005432,0.030518,0.205994,-0.137329
2577500,2062,0.035950,-0.010376,-1.003479,0.061035,0.160217,0.122070
2578750,2063,0.035095,-0.005127,-1.001343,0.152588,0.267029,0.144958
2580000,2064,0.034790,-0.007446,-0.998840,0.022888,0.289917,-0.205994
2581250,2065,0.036316,-0.007324,-1.007385,0.015259,0.244141,-0.091553
2582500,2066,0.036011,-0.005554,-0.999939,0.015259,0.221252,0.099182
2583750,2067,0.032715,-0.010193,-0.999329,0.061035,0.183105,0.053406
2585000,2068,0.033508,-0.010132,-1.000183,0.083923,0.175476,-0.030518
2586250,2069,0.034485,-0.008606,-1.000488,-0.030518,0.198364,0.076294
2587500,2070,0.033936,-0.007385,-1.001892,0.030518,0.068665,0.221252
2588750,2071,0.035461,-0.006104,-1.002563,-0.091553,0.129700,0.183105
2590000,2072,0.030945,-0.004272,-1.001831,-0.076294,0.160217,0.053406
2591250,2073,0.036438,-0.006958,-1.002686,-0.068665,0.175476,0.175476
2592500,2074,0.035889,-0.008850,-1.001343,-0.144958,0.190735,0.061035
2593750,2075,0.033691,-0.008911,-1.002075,-0.022888,0.335693,-0.015259
2595000,2076,0.035828,-0.007019,-1.002563,-0.045776,0.061035,0.030518
2596250,2077,0.033386,-0.006592,-1.003662,0.144958,0.274658,-0.053406
2597500,2078,0.031128,-0.010986,-1.003113,0.022888,0.190735,0.053406
2598750,2079,0.036255,-0.008911,-1.003723,-0.030518,0.144958,0.022888
2600000,2080,0.032532,-0.007568,-1.004578,0.061035,0.213623,-0.045776
2601250,2081,0.035400,-0.010132,-0.998169,0.076294,0.099182,0.099182
2602500,2082,0.033508,-0.007446,-0.997925,0.091553,0.144958,0.091553
2603750,2083,0.037781,-0.006653,-1.002258,-0.221252,0.244141,0.083923
2605000,2084,0.036804,-0.004517,-1.000366,0.099182,0.183105,0.183105
2606250,2085,0.032166,-0.009338,-1.001770,-0.015259,0.099182,0.007629
2607500,2086,0.035156,-0.005676,-1.000244,-0.022888,0.137329,-0.167847
2608750,2087,0.035156,-0.006348,-1.005249,0.137329,0.251770,0.305176
2610000,2088,0.037231,-0.006775,-1.002441,0.099182,0.221252,0.053406
2611250,2089,0.035034,-0.008423,-1.002197,0.083923,0.129700,0.144958
2612500,2090,0.031555,-0.009033,-1.002563,-0.030518,0.267029,-0.068665
2613750,2091,0.033569,-0.005554,-1.004639,0.106812,0.152588,0.076294
2615000,2092,0.034485,-0.008240,-1.002869,0.091553,0.198364,0.030518
2616250,2093,0.037598,-0.007935,-0.999573,0.213623,0.251770,0.160217
2617500,2094,0.035217,-0.004028,-1.007080,0.114441,0.297546,0.007629
2618750,2095,0.037720,-0.000732,-1.001221,0.190735,0.236511,0.045776
2620000,2096,0.033264,-0.003906,-1.000366,-0.030518,0.167847,0.091553
2621250,2097,0.031799,-0.008057,-1.000854,0.083923,0.335693,-0.015259
2622500,2098,0.033203,-0.007751,-1.002502,0.198364,0.236511,0.022888
2623750,2099,0.032654,-0.007324,-0.997437,0.228882,0.221252,0.190735
2625000,2100,0.036072,-0.007141,-1.003540,0.175476,0.259399,0.366211
2626250,2101,0.032166,-0.006409,-1.005798,0.137329,0.389099,0.091553
2627500,2102,0.030823,-0.004456,-1.001526,0.053406,0.175476,0.114441
2628750,2103,0.032898,-0.004211,-1.003113,0.114441,0.282288,-0.160217
2630000,2104,0.033936,-0.003418,-1.002136,0.038147,0.328064,0.160217
2631250,2105,0.031311,-0.007141,-1.007080,0.007629,0.328064,-0.061035
2632500,2106,0.034668,-0.004944,-1.000488,-0.091553,0.152588,0.076294
2633750,2107,0.036072,-0.002747,-1.003296,-0.007629,0.198364,-0.129700
2635000,2108,0.035278,-0.004028,-1.000427,-0.053406,0.106812,-0.160217
2636250,2109,0.035034,-0.004822,-0.998230,0.144958,0.205994,0.076294
2637500,2110,0.033875,-0.009583,-1.002319,0.000000,0.114441,0.289917
2638750,2111,0.034363,-0.004883,-1.004944,0.190735,0.198364,0.068665
2640000,2112,0.032959,-0.003601,-1.005005,0.190735,0.144958,0.076294
2641250,2113,0.034363,-0.005066,-1.001404,0.106812,0.175476,0.038147
2642500,2114,0.035828,-0.004822,-1.002319,0.175476,0.099182,0.114441
2643750,2115,0.034485,-0.004028,-1.003540,0.152588,0.160217,0.228882
2645000,2116,0.034546,-0.005676,-1.003784,0.190735,0.175476,-0.030518
2646250,2117,0.035706,-0.007385,-1.001953,0.259399,0.114441,-0.030518
2647500,2118,0.035400,-0.004395,-1.003845,0.099182,0.244141,0.076294
2648750,2119,0.033997,-0.008057,-1.006775,0.076294,0.282288,0.045776
2650000,2120,0.031372,-0.002380,-1.004028,-0.137329,0.160217,0.061035
2651250,2121,0.033752,-0.006042,-1.002319,0.213623,0.251770,-0.030518
2652500,2122,0.037354,-0.006165,-0.997986,0.205994,0.228882,-0.022888
2653750,2123,0.032227,-0.009338,-1.004822,-0.022888,0.274658,0.068665
2655000,2124,0.030640,-0.006287,-1.001282,-0.007629,0.381470,-0.061035
2656250,2125,0.032166,-0.002441,-1.003235,-0.129700,0.236511,0.137329
2657500,2126,0.033325,-0.007385,-1.001099,0.198364,0.358582,0.061035
2658750,2127,0.036255,-0.009155,-1.003540,0.022888,0.450134,0.152588
2660000,2128,0.036743,-0.007324,-1.003601,-0.083923,0.160217,0.000000
2661250,2129,0.034241,-0.004272,-1.002258,0.137329,0.419617,-0.015259
2662500,2130,0.032776,-0.008423,-1.000916,0.129700,0.366211,0.045776
2663750,2131,0.033447,-0.006409,-1.000671,0.091553,0.297546,0.000000
2665000,2132,0.032043,-0.007996,-0.997986,0.030518,0.274658,0.061035
2666250,2133,0.036133,-0.010620,-1.001099,0.144958,0.297546,-0.007629
2667500,2134,0.032166,-0.006836,-1.005737,0.015259,0.297546,0.007629
2668750,2135,0.032104,-0.008301,-1.004578,0.045776,0.289917,-0.114441
2670000,2136,0.033875,-0.008545,-1.003784,0.152588,0.274658,-0.015259
2671250,2137,0.035339,-0.008423,-1.002075,0.228882,0.358582,0.007629
2672500,2138,0.038086,-0.008667,-1.003967,0.350952,0.152588,-0.022888
2673750,2139,0.032837,-0.008667,-1.001526,0.015259,0.160217,0.083923
2675000,2140,0.037537,-0.005127,-1.000122,-0.038147,0.190735,0.144958
2676250,2141,0.033936,-0.007812,-1.002075,0.000000,0.160217,0.030518
2677500,2142,0.035339,-0.006165,-1.003357,0.129700,0.328064,0.007629
2678750,2143,0.031311,-0.006775,-1.004089,0.038147,0.389099,0.053406
2680000,2144,0.036682,-0.005188,-1.000732,0.144958,0.289917,-0.038147
2681250,2145,0.032898,-0.010376,-1.003601,0.167847,0.007629,0.083923
2682500,2146,0.036621,-0.008545,-1.001221,0.083923,0.228882,0.068665
2683750,2147,0.035217,-0.004822,-1.002930,-0.038147,0.160217,0.152588
2685000,2148,0.033264,-0.006409,-1.005981,-0.061035,0.343323,0.137329
2686250,2149,0.033752,-0.007629,-1.007629,-0.045776,0.305176,0.015259
2687500,2150,0.035950,-0.006165,-1.001709,0.053406,0.297546,-0.007629
2688750,2151,0.035339,-0.006592,-1.000610,0.152588,0.251770,0.152588
2690000,2152,0.031738,-0.007996,-1.003113,0.022888,0.244141,0.015259
2691250,2153,0.036804,-0.006104,-1.003235,0.007629,0.267029,0.076294
2692500,2154,0.034729,-0.008667,-1.005493,0.076294,0.297546,-0.129700
2693750,2155,0.033752,-0.009460,-1.001953,0.221252,0.251770,0.099182
2695000,2156,0.037048,-0.006592,-0.999207,0.167847,0.022888,0.129700
2696250,2157,0.037415,-0.005371,-0.998901,0.144958,0.274658,-0.022888
2697500,2158,0.034363,-0.007690,-1.000427,-0.030518,0.213623,0.068665
2698750,2159,0.038147,-0.006531,-1.004395,0.015259,0.190735,0.175476
2700000,2160,0.035828,-0.006104,-1.002136,-0.061035,0.228882,0.251770
2701250,2161,0.034119,-0.005249,-1.003052,-0.022888,0.129700,-0.190735
2702500,2162,0.038940,-0.008057,-1.007446,0.083923,0.205994,0.144958
2703750,2163,0.033936,-0.008179,-1.001343,0.152588,0.404358,-0.137329
2705000,2164,0.036499,-0.010010,-1.004395,0.106812,0.259399,0.190735
2706250,2165,0.039246,-0.006653,-1.000061,0.198364,0.213623,0.205994
2707500,2166,0.035828,-0.007507,-1.004517,0.106812,0.221252,0.175476
2708750,2167,0.032959,-0.006775,-1.004150,0.053406,0.274658,0.152588
2710000,2168,0.037781,-0.006897,-1.003113,0.000000,0.190735,0.091553
2711250,2169,0.034851,-0.008789,-1.000122,0.144958,0.236511,0.228882
2712500,2170,0.035828,-0.011353,-0.999695,0.091553,0.114441,-0.129700
2713750,2171,0.033569,-0.006592,-0.999573,0.030518,0.190735,-0.198364
2715000,2172,0.034119,-0.009521,-0.999329,0.129700,0.015259,-0.068665
2716250,2173,0.037720,-0.008911,-1.002136,0.152588,0.274658,-0.045776
2717500,2174,0.035828,-0.007141,-1.003845,0.022888,0.114441,0.205994
2718750,2175,0.038269,-0.008484,-1.005432,0.099182,0.076294,0.030518
2720000,2176,0.036377,-0.007996,-1.001038,0.007629,0.137329,0.122070
2721250,2177,0.036255,-0.010376,-1.006226,0.061035,0.137329,-0.091553
2722500,2178,0.034973,-0.008240,-1.003845,-0.022888,0.305176,0.167847
2723750,2179,0.031067,-0.006592,-0.999573,0.198364,0.328064,-0.061035
2725000,2180,0.036255,-0.010376,-1.007629,0.030518,0.205994,0.000000
2726250,2181,0.036377,-0.009705,-1.002563,0.007629,0.305176,0.007629
2727500,2182,0.034546,-0.006348,-1.005554,0.076294,0.373840,0.137329
2728750,2183,0.034851,-0.009766,-1.001099,0.007629,0.205994,-0.076294
2730000,2184,0.033142,-0.006958,-1.001953,0.175476,0.404358,0.144958
2731250,2185,0.039795,-0.005676,-1.001160,-0.022888,0.350952,-0.022888
2732500,2186,0.035645,-0.007080,-0.999268,-0.053406,0.129700,-0.083923
2733750,2187,0.034485,-0.005371,-0.997986,-0.007629,0.144958,0.114441
2735000,2188,0.035400,-0.005310,-1.001221,0.175476,0.259399,0.167847
2736250,2189,0.034729,-0.008606,-1.006042,0.198364,0.175476,0.114441
2737500,2190,0.031738,-0.007385,-1.001526,0.076294,0.373840,-0.122070
2738750,2191,0.032593,-0.007385,-1.004211,0.068665,0.358582,0.198364
2740000,2192,0.034302,-0.007812,-1.006104,0.007629,0.236511,-0.053406
2741250,2193,0.032898,-0.006531,-1.003174,0.183105,0.205994,0.129700
2742500,2194,0.032288,-0.007324,-1.000671,0.106812,0.221252,0.114441
2743750,2195,0.033386,-0.007141,-1.003113,0.015259,0.022888,-0.045776
2745000,2196,0.033813,-0.008789,-1.002380,0.076294,0.160217,0.289917
2746250,2197,0.034607,-0.008667,-1.003662,-0.015259,0.411987,0.259399
2747500,2198,0.032715,-0.008667,-1.002319,0.183105,0.137329,0.236511
2748750,2199,0.030762,-0.004517,-0.997559,0.061035,0.045776,0.144958
2750000,2200,0.035095,-0.004883,-1.000488,0.129700,0.350952,0.053406
2751250,2201,0.033020,-0.007263,-1.003540,0.091553,0.205994,-0.030518
2752500,2202,0.032776,-0.008057,-1.003235,0.015259,0.183105,0.152588
2753750,2203,0.038696,-0.006958,-1.001953,0.160217,0.457764,-0.083923
2755000,2204,0.035034,-0.007263,-1.004456,0.114441,0.236511,0.114441
2756250,2205,0.035339,-0.006531,-1.005859,0.137329,0.198364,-0.030518
2757500,2206,0.033142,-0.007385,-0.998779,0.030518,0.213623,0.030518
2758750,2207,0.033264,-0.006531,-0.998413,0.106812,0.221252,0.175476
2760000,2208,0.036316,-0.006226,-0.999756,0.007629,0.122070,0.061035
2761250,2209,0.030823,-0.005859,-1.007202,0.183105,0.038147,-0.061035
2762500,2210,0.033264,-0.006775,-1.002197,0.228882,0.083923,0.045776
2763750,2211,0.034485,-0.005981,-0.999756,0.205994,0.267029,0.076294
2765000,2212,0.033508,-0.010742,-1.005310,0.038147,0.091553,0.083923
2766250,2213,0.035828,-0.004028,-1.005615,-0.007629,0.251770,0.259399
2767500,2214,0.035034,-0.002747,-1.001099,0.129700,0.228882,0.114441
2768750,2215,0.037842,-0.006775,-1.000122,0.167847,0.205994,-0.030518
2770000,2216,0.032104,-0.007629,-1.002991,0.205994,0.190735,0.106812
2771250,2217,0.032532,-0.006897,-1.001892,0.091553,0.152588,-0.083923
2772500,2218,0.035767,-0.003479,-1.000854,0.122070,0.137329,0.114441
2773750,2219,0.032471,-0.004333,-1.002686,0.091553,0.190735,0.335693
2775000,2220,0.034973,-0.006226,-1.002075,0.007629,0.457764,0.160217
2776250,2221,0.034668,-0.006409,-1.003113,0.144958,0.228882,0.106812
2777500,2222,0.036011,-0.006470,-1.001953,-0.061035,0.190735,0.144958
2778750,2223,0.030762,-0.008179,-1.005615,0.129700,0.297546,0.190735
2780000,2224,0.036011,-0.007263,-1.002625,0.129700,0.076294,-0.053406
2781250,2225,0.033936,-0.004700,-1.004089,0.022888,0.228882,-0.030518
2782500,2226,0.033081,-0.006165,-1.000305,0.030518,0.190735,-0.129700
2783750,2227,0.039307,-0.007935,-1.001892,0.106812,0.297546,-0.015259
2785000,2228,0.036865,-0.006714,-1.004395,0.053406,0.312805,0.061035
2786250,2229,0.032104,-0.006348,-1.000916,0.122070,0.213623,0.015259
2787500,2230,0.039368,-0.008057,-1.002014,0.007629,0.411987,0.144958
2788750,2231,0.035400,-0.006470,-1.000183,0.144958,0.129700,0.007629
2790000,2232,0.036011,-0.008484,-1.003662,0.038147,0.274658,0.053406
2791250,2233,0.035095,-0.007507,-1.006592,-0.022888,0.236511,0.152588
2792500,2234,0.035339,-0.005554,-0.997131,0.053406,0.259399,0.000000
2793750,2235,0.036133,-0.006958,-1.005737,0.045776,0.274658,-0.038147
2795000,2236,0.035645,-0.006958,-1.004333,0.144958,0.465393,-0.068665
2796250,2237,0.038513,-0.007996,-1.005188,0.083923,0.205994,-0.030518
2797500,2238,0.034119,-0.009583,-1.006470,0.137329,0.404358,0.091553
2798750,2239,0.033325,-0.007202,-1.001526,0.091553,0.122070,-0.068665
2800000,2240,0.036804,-0.006897,-1.002747,0.160217,0.106812,-0.015259
2801250,2241,0.034241,-0.006775,-1.000916,-0.061035,0.259399,0.129700
2802500,2242,0.035034,-0.006287,-1.003174,-0.053406,0.190735,-0.038147
2803750,2243,0.036133,-0.005737,-1.007629,0.083923,0.305176,0.320435
2805000,2244,0.036011,-0.007080,-1.004089,0.297546,0.167847,-0.038147
2806250,2245,0.035767,-0.004089,-1.005432,0.045776,0.213623,0.099182
2807500,2246,0.037537,-0.005737,-1.003235,0.015259,0.205994,0.190735
2808750,2247,0.034912,-0.006592,-1.000977,-0.030518,0.274658,-0.236511
2810000,2248,0.037598,-0.009094,-0.999268,0.068665,0.228882,-0.144958
2811250,2249,0.037842,-0.006775,-0.999084,0.099182,0.495911,-0.221252
2812500,2250,0.034119,-0.002380,-1.004517,0.000000,0.396729,0.236511
2813750,2251,0.036621,-0.002563,-1.001831,-0.022888,0.320435,0.144958
2815000,2252,0.033569,-0.006165,-1.001038,0.038147,0.183105,-0.091553
2816250,2253,0.036621,-0.009216,-1.001160,-0.030518,0.137329,-0.091553
2817500,2254,0.038574,-0.008606,-1.005493,0.114441,0.167847,0.251770
2818750,2255,0.035461,-0.006104,-1.001648,0.076294,0.297546,0.122070
2820000,2256,0.031311,-0.008545,-1.000244,0.144958,0.061035,0.007629
2821250,2257,0.035217,-0.008362,-1.005432,0.076294,0.190735,0.221252
2822500,2258,0.035400,-0.006287,-1.003662,0.099182,0.175476,-0.015259
2823750,2259,0.033752,-0.009155,-1.003601,0.160217,0.160217,0.213623
2825000,2260,0.032715,-0.006287,-0.999390,0.129700,0.183105,0.152588
2826250,2261,0.033264,-0.008606,-1.002014,0.183105,0.183105,0.175476
2827500,2262,0.035706,-0.007690,-1.003479,0.061035,0.152588,0.000000
2828750,2263,0.035889,-0.008118,-1.002014,0.022888,0.152588,-0.061035
2830000,2264,0.033752,-0.005554,-1.004639,0.198364,0.122070,0.030518
2831250,2265,0.034058,-0.005188,-0.998718,0.053406,0.228882,-0.083923
2832500,2266,0.034424,-0.007935,-1.002686,0.053406,0.244141,0.083923
2833750,2267,0.035461,-0.004517,-1.004028,0.076294,0.244141,-0.328064
2835000,2268,0.031860,-0.008667,-1.004578,0.129700,0.312805,0.076294
2836250,2269,0.035828,-0.007446,-1.004517,-0.083923,0.213623,0.038147
2837500,2270,0.035034,-0.006531,-1.006470,0.030518,0.053406,-0.053406
2838750,2271,0.032776,-0.008423,-1.001465,0.152588,0.198364,-0.152588
2840000,2272,0.032471,-0.006775,-0.999878,0.015259,0.122070,0.099182
2841250,2273,0.031921,-0.006470,-0.999634,-0.053406,0.282288,0.137329
2842500,2274,0.035828,-0.003418,-1.000122,0.167847,0.396729,-0.015259
2843750,2275,0.034363,-0.008301,-0.999756,0.221252,0.183105,0.053406
2845000,2276,0.034973,-0.007751,-1.007568,0.106812,0.106812,-0.183105
2846250,2277,0.035950,-0.007141,-1.000854,0.030518,0.183105,0.038147
2847500,2278,0.032593,-0.010071,-1.001221,-0.030518,0.221252,-0.183105
2848750,2279,0.035828,-0.006042,-1.003418,0.083923,0.259399,0.122070
2850000,2280,0.033813,-0.009216,-1.000549,0.190735,0.198364,0.137329
2851250,2281,0.037292,-0.008972,-1.000305,0.160217,0.190735,0.160217
2852500,2282,0.034607,-0.006409,-1.004639,0.022888,0.167847,0.053406
2853750,2283,0.036560,-0.006958,-1.004211,0.015259,0.167847,0.106812
2855000,2284,0.034729,-0.002930,-1.000977,0.221252,0.251770,0.122070
2856250,2285,0.032959,-0.004578,-1.007202,0.022888,0.335693,0.068665
2857500,2286,0.034912,-0.003845,-1.000427,0.106812,0.434875,-0.053406
2858750,2287,0.034119,-0.007935,-1.005432,0.106812,0.259399,-0.328064
2860000,2288,0.034241,-0.004395,-1.001953,0.000000,0.068665,0.205994
2861250,2289,0.033508,-0.007935,-0.999939,0.099182,0.183105,-0.091553
2862500,2290,0.035522,-0.006287,-1.007080,0.099182,0.236511,0.129700
2863750,2291,0.037292,-0.001831,-1.000366,0.099182,0.114441,0.236511
2865000,2292,0.033875,-0.006226,-1.002808,0.137329,0.244141,-0.083923
2866250,2293,0.034790,-0.005493,-0.998474,0.053406,0.427246,0.045776
2867500,2294,0.035583,-0.009705,-0.998840,0.122070,0.244141,0.068665
2868750,2295,0.032104,-0.009644,-1.004517,0.228882,0.274658,0.000000
2870000,2296,0.034363,-0.006409,-1.007874,0.015259,0.297546,0.076294
2871250,2297,0.030823,-0.005371,-1.002258,0.114441,0.259399,0.076294
2872500,2298,0.034973,-0.004395,-1.004211,0.099182,0.167847,0.015259
2873750,2299,0.032654,-0.005981,-0.999939,0.038147,0.282288,-0.015259
2875000,2300,0.036194,-0.003845,-1.002808,0.007629,0.114441,0.129700
2876250,2301,0.035706,-0.008057,-1.003967,-0.015259,0.267029,0.030518
2877500,2302,0.034241,-0.007141,-1.001343,-0.152588,0.343323,-0.038147
2878750,2303,0.033508,-0.007446,-1.000427,-0.129700,0.167847,0.000000
2880000,2304,0.034058,-0.006836,-1.000122,0.068665,0.129700,-0.045776
2881250,2305,0.038757,-0.008179,-1.003113,-0.091553,0.106812,0.114441
2882500,2306,0.033325,-0.008240,-1.003052,0.038147,0.328064,-0.022888
2883750,2307,0.034302,-0.007202,-1.002563,0.076294,0.381470,0.091553
2885000,2308,0.033691,-0.006714,-1.001892,0.152588,0.106812,-0.144958
2886250,2309,0.035034,-0.007874,-1.002502,0.137329,0.289917,0.015259
2887500,2310,0.033020,-0.006653,-1.003967,0.175476,0.457764,0.205994
2888750,2311,0.034668,-0.006958,-1.002625,0.129700,0.137329,-0.045776
2890000,2312,0.034058,-0.005188,-1.005493,0.091553,0.366211,0.091553
2891250,2313,0.032532,-0.004456,-1.002380,0.015259,0.175476,0.091553
2892500,2314,0.034180,-0.004150,-1.000732,0.183105,0.244141,-0.221252
2893750,2315,0.036194,-0.006958,-1.000366,-0.038147,0.236511,0.015259
2895000,2316,0.033936,-0.004761,-1.002991,-0.038147,0.289917,-0.221252
2896250,2317,0.034302,-0.010498,-1.004700,0.122070,0.312805,-0.122070
2897500,2318,0.035950,-0.006897,-1.002563,0.083923,0.244141,0.114441
2898750,2319,0.033875,-0.005981,-0.998230,-0.053406,0.160217,-0.007629
2900000,2320,0.031250,-0.008423,-1.002686,0.007629,0.259399,0.190735
2901250,2321,0.036316,-0.005554,-1.005737,0.076294,0.045776,0.175476
2902500,2322,0.032349,-0.004272,-1.001953,0.076294,0.167847,-0.038147
2903750,2323,0.034119,-0.007812,-1.004028,0.144958,0.244141,0.091553
2905000,2324,0.033142,-0.010376,-1.001038,0.045776,0.282288,-0.129700
2906250,2325,0.036499,-0.005432,-1.001831,0.038147,0.350952,0.419617
2907500,2326,0.032410,-0.008789,-1.003540,0.099182,0.328064,0.144958
2908750,2327,0.032471,-0.004456,-1.003235,0.106812,0.442505,-0.083923
2910000,2328,0.035339,-0.007812,-0.999268,0.091553,0.320435,0.053406
2911250,2329,0.032837,-0.003418,-1.000488,0.000000,0.167847,0.282288
2912500,2330,0.035400,-0.006836,-0.999451,-0.076294,0.320435,0.198364
2913750,2331,0.035461,-0.010559,-1.001648,0.167847,0.244141,-0.030518
2915000,2332,0.033936,-0.004150,-1.004211,-0.068665,0.289917,0.030518
2916250,2333,0.034668,-0.002991,-1.002075,0.061035,0.068665,-0.106812
2917500,2334,0.031799,-0.005371,-1.004761,0.076294,0.053406,0.297546
2918750,2335,0.035950,-0.004700,-1.002258,0.137329,0.267029,0.137329
2920000,2336,0.033875,-0.004822,-0.997192,-0.007629,0.228882,0.259399
2921250,2337,0.031372,-0.005493,-1.001526,0.152588,0.251770,0.137329
2922500,2338,0.035400,-0.004761,-1.000061,0.251770,0.045776,0.251770
2923750,2339,0.033264,-0.006958,-1.001953,0.099182,0.297546,0.343323
2925000,2340,0.035400,-0.007812,-1.005493,0.022888,0.251770,0.007629
2926250,2341,0.035645,-0.005005,-1.001038,0.160217,0.244141,0.274658
2927500,2342,0.033508,-0.007263,-1.002625,0.061035,0.251770,0.076294
2928750,2343,0.035278,-0.009277,-1.004578,0.106812,0.244141,-0.030518
2930000,2344,0.038635,-0.007690,-1.000549,0.038147,0.251770,0.007629
2931250,2345,0.035217,-0.006592,-1.002380,0.022888,0.259399,0.129700
2932500,2346,0.035156,-0.006653,-1.001953,0.030518,0.411987,-0.152588
2933750,2347,0.036682,-0.004578,-1.003357,0.144958,0.373840,0.076294
2935000,2348,0.038391,-0.008972,-1.005127,0.007629,0.160217,-0.015259
2936250,2349,0.036560,-0.009644,-0.999939,-0.038147,0.129700,0.152588
2937500,2350,0.033997,-0.008789,-1.002991,0.068665,0.236511,-0.083923
2938750,2351,0.034851,-0.007629,-1.001038,0.061035,0.183105,0.015259
2940000,2352,0.040344,-0.006958,-1.000977,0.114441,0.251770,0.022888
2941250,2353,0.034485,-0.009460,-1.000671,0.000000,0.175476,0.000000
2942500,2354,0.034180,-0.006653,-1.006409,0.122070,0.160217,-0.068665
2943750,2355,0.034912,-0.008606,-1.001831,0.205994,0.221252,-0.007629
2945000,2356,0.035950,-0.007080,-1.001709,0.068665,0.305176,0.213623
2946250,2357,0.034180,-0.006348,-1.006958,0.068665,0.350952,0.106812
2947500,2358,0.034180,-0.004150,-1.002991,0.076294,0.320435,0.335693
2948750,2359,0.033508,-0.006592,-0.997803,0.129700,0.312805,-0.076294
2950000,2360,0.036621,-0.005432,-1.005005,0.053406,0.251770,-0.205994
2951250,2361,0.034912,-0.008789,-1.000122,-0.007629,0.274658,0.053406
2952500,2362,0.030396,-0.009949,-1.004883,0.022888,0.328064,0.061035
2953750,2363,0.035461,-0.006226,-1.000183,-0.030518,0.328064,-0.091553
2955000,2364,0.032593,-0.004211,-1.003235,-0.068665,0.061035,-0.114441
2956250,2365,0.036255,-0.006165,-1.002197,0.076294,0.251770,0.205994
2957500,2366,0.034790,-0.004333,-1.000793,0.015259,0.297546,0.144958
2958750,2367,0.037659,-0.004700,-1.002502,0.022888,0.267029,-0.015259
2960000,2368,0.038208,-0.005676,-1.004211,0.038147,0.289917,0.045776
2961250,2369,0.033020,-0.007507,-1.006836,0.068665,0.198364,0.198364
2962500,2370,0.032776,-0.007141,-1.006897,0.167847,0.289917,0.274658
2963750,2371,0.038025,-0.008606,-1.005432,0.289917,0.305176,0.038147
2965000,2372,0.036621,-0.006958,-1.002258,-0.038147,0.251770,0.160217
2966250,2373,0.037415,-0.005859,-1.002136,0.076294,0.152588,0.137329
2967500,2374,0.034058,-0.006653,-1.002014,-0.007629,0.244141,0.099182
